geoid,name,B08134001,"B08134001, Error",B08134002,"B08134002, Error",B08134003,"B08134003, Error",B08134004,"B08134004, Error",B08134005,"B08134005, Error",B08134006,"B08134006, Error",B08134007,"B08134007, Error",B08134008,"B08134008, Error",B08134009,"B08134009, Error",B08134010,"B08134010, Error",B08134011,"B08134011, Error",B08134012,"B08134012, Error",B08134013,"B08134013, Error",B08134014,"B08134014, Error",B08134015,"B08134015, Error",B08134016,"B08134016, Error",B08134017,"B08134017, Error",B08134018,"B08134018, Error",B08134019,"B08134019, Error",B08134020,"B08134020, Error",B08134021,"B08134021, Error",B08134022,"B08134022, Error",B08134023,"B08134023, Error",B08134024,"B08134024, Error",B08134025,"B08134025, Error",B08134026,"B08134026, Error",B08134027,"B08134027, Error",B08134028,"B08134028, Error",B08134029,"B08134029, Error",B08134030,"B08134030, Error",B08134031,"B08134031, Error",B08134032,"B08134032, Error",B08134033,"B08134033, Error",B08134034,"B08134034, Error",B08134035,"B08134035, Error",B08134036,"B08134036, Error",B08134037,"B08134037, Error",B08134038,"B08134038, Error",B08134039,"B08134039, Error",B08134040,"B08134040, Error",B08134041,"B08134041, Error",B08134042,"B08134042, Error",B08134043,"B08134043, Error",B08134044,"B08134044, Error",B08134045,"B08134045, Error",B08134046,"B08134046, Error",B08134047,"B08134047, Error",B08134048,"B08134048, Error",B08134049,"B08134049, Error",B08134050,"B08134050, Error",B08134051,"B08134051, Error",B08134052,"B08134052, Error",B08134053,"B08134053, Error",B08134054,"B08134054, Error",B08134055,"B08134055, Error",B08134056,"B08134056, Error",B08134057,"B08134057, Error",B08134058,"B08134058, Error",B08134059,"B08134059, Error",B08134060,"B08134060, Error",B08134061,"B08134061, Error",B08134062,"B08134062, Error",B08134063,"B08134063, Error",B08134064,"B08134064, Error",B08134065,"B08134065, Error",B08134066,"B08134066, Error",B08134067,"B08134067, Error",B08134068,"B08134068, Error",B08134069,"B08134069, Error",B08134070,"B08134070, Error",B08134071,"B08134071, Error",B08134072,"B08134072, Error",B08134073,"B08134073, Error",B08134074,"B08134074, Error",B08134075,"B08134075, Error",B08134076,"B08134076, Error",B08134077,"B08134077, Error",B08134078,"B08134078, Error",B08134079,"B08134079, Error",B08134080,"B08134080, Error",B08134081,"B08134081, Error",B08134082,"B08134082, Error",B08134083,"B08134083, Error",B08134084,"B08134084, Error",B08134085,"B08134085, Error",B08134086,"B08134086, Error",B08134087,"B08134087, Error",B08134088,"B08134088, Error",B08134089,"B08134089, Error",B08134090,"B08134090, Error",B08134091,"B08134091, Error",B08134092,"B08134092, Error",B08134093,"B08134093, Error",B08134094,"B08134094, Error",B08134095,"B08134095, Error",B08134096,"B08134096, Error",B08134097,"B08134097, Error",B08134098,"B08134098, Error",B08134099,"B08134099, Error",B08134100,"B08134100, Error",B08134101,"B08134101, Error",B08134102,"B08134102, Error",B08134103,"B08134103, Error",B08134104,"B08134104, Error",B08134105,"B08134105, Error",B08134106,"B08134106, Error",B08134107,"B08134107, Error",B08134108,"B08134108, Error",B08134109,"B08134109, Error",B08134110,"B08134110, Error",B08134111,"B08134111, Error",B08134112,"B08134112, Error",B08134113,"B08134113, Error",B08134114,"B08134114, Error",B08134115,"B08134115, Error",B08134116,"B08134116, Error",B08134117,"B08134117, Error",B08134118,"B08134118, Error",B08134119,"B08134119, Error",B08134120,"B08134120, Error"
14000US06073005400,"Census Tract 54, San Diego, CA",4146,408,540,278,813,275,854,307,594,213,78,73,619,214,164,146,201,155,283,164,2879,429,153,148,311,152,567,260,567,198,52,62,581,211,164,146,201,155,283,164,2551,428,153,148,255,133,539,254,503,169,52,62,499,184,164,146,201,155,185,140,328,186,0,17,56,55,28,45,64,72,0,17,82,95,0,17,0,17,98,102,300,185,0,17,56,55,0,17,64,72,0,17,82,95,0,17,0,17,98,102,28,45,0,17,0,17,28,45,0,17,0,17,0,17,0,17,0,17,0,17,56,63,0,17,0,17,30,49,0,17,26,39,0,17,0,17,0,17,0,17,30,49,0,17,0,17,30,49,0,17,0,17,0,17,0,17,0,17,0,17,26,39,0,17,0,17,0,17,0,17,26,39,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1192,376,387,245,502,228,257,147,27,41,0,17,19,31,0,17,0,17,0,17,19,31,0,17,0,17,0,17,0,17,0,17,19,31,0,17,0,17,0,17
14000US06073005500,"Census Tract 55, San Diego, CA",99,36,65,48,10,20,24,25,0,12,0,12,0,12,0,12,0,12,0,12,19,27,0,12,10,20,9,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,27,0,12,10,20,9,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,27,0,12,10,20,9,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,73,42,65,48,0,12,8,18,0,12,0,12,0,12,0,12,0,12,0,12,7,16,0,12,0,12,7,16,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073005600,"Census Tract 56, San Diego, CA",2390,327,256,194,634,214,524,187,321,128,148,107,207,113,130,88,66,53,104,74,1769,267,242,192,428,125,338,115,305,125,132,105,137,78,52,43,50,46,85,71,1584,260,97,71,408,122,338,115,305,125,132,105,124,75,45,40,50,46,85,71,185,198,145,189,20,33,0,12,0,12,0,12,13,21,7,11,0,12,0,12,178,196,145,189,20,33,0,12,0,12,0,12,13,21,0,12,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12,7,11,0,12,0,12,162,115,0,12,0,12,35,62,0,12,16,24,70,75,6,11,16,26,19,24,111,85,0,12,0,12,0,12,0,12,0,12,70,75,6,11,16,26,19,24,51,67,0,12,0,12,35,62,0,12,16,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,414,200,14,22,172,172,140,98,16,23,0,12,0,12,72,75,0,12,0,12,45,50,0,12,34,49,11,17,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073005700,"Census Tract 57, San Diego, CA",814,136,170,59,186,105,115,53,180,53,43,26,67,38,10,12,3,7,40,34,585,122,84,47,152,97,101,50,149,50,35,24,61,35,3,5,0,12,0,12,506,110,78,47,128,70,88,44,121,45,27,21,61,35,3,5,0,12,0,12,79,49,6,9,24,38,13,15,28,25,8,11,0,12,0,12,0,12,0,12,63,46,6,9,24,38,13,15,20,21,0,12,0,12,0,12,0,12,0,12,16,16,0,12,0,12,0,12,8,12,8,11,0,12,0,12,0,12,0,12,72,44,0,12,0,12,0,12,11,14,5,9,6,12,7,11,3,7,40,34,72,44,0,12,0,12,0,12,11,14,5,9,6,12,7,11,3,7,40,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,137,57,86,45,19,15,14,15,15,17,3,6,0,12,0,12,0,12,0,12,20,19,0,12,15,18,0,12,5,7,0,12,0,12,0,12,0,12,0,12
14000US06073005800,"Census Tract 58, San Diego, CA",1900,194,280,104,370,111,231,83,360,128,148,76,243,102,108,70,100,63,60,34,1431,199,110,66,256,98,184,81,285,91,148,76,195,92,108,70,93,62,52,31,1309,182,110,66,223,91,174,81,257,82,148,76,144,66,108,70,93,62,52,31,122,74,0,12,33,25,10,15,28,36,0,12,51,51,0,12,0,12,0,12,112,73,0,12,33,25,0,12,28,36,0,12,51,51,0,12,0,12,0,12,10,15,0,12,0,12,10,15,0,12,0,12,0,12,0,12,0,12,0,12,42,37,0,12,0,12,0,12,0,12,0,12,27,33,0,12,7,10,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,16,0,12,0,12,0,12,0,12,0,12,8,12,0,12,7,10,0,12,27,33,0,12,0,12,0,12,0,12,0,12,19,30,0,12,0,12,8,14,371,127,161,78,106,58,47,25,57,80,0,12,0,12,0,12,0,12,0,12,56,47,9,15,8,14,0,12,18,25,0,12,21,34,0,12,0,12,0,12
14000US06073005900,"Census Tract 59, San Diego, CA",2141,262,216,94,583,155,445,112,310,110,129,75,134,67,196,85,92,56,36,29,1732,229,116,58,487,146,356,116,266,104,117,70,96,47,196,85,72,49,26,24,1642,230,107,56,448,146,337,116,266,104,112,69,84,47,196,85,66,45,26,24,90,52,9,14,39,35,19,20,0,12,5,8,12,20,0,12,6,11,0,12,90,52,9,14,39,35,19,20,0,12,5,8,12,20,0,12,6,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,44,0,12,0,12,28,26,2,7,0,12,11,15,0,12,20,31,0,12,49,40,0,12,0,12,16,19,2,7,0,12,11,15,0,12,20,31,0,12,12,18,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,176,75,67,61,25,23,30,26,42,47,12,20,0,12,0,12,0,12,0,12,172,88,33,42,71,64,31,32,0,12,0,12,27,43,0,12,0,12,10,15
14000US06073006000,"Census Tract 60, San Diego, CA",2077,339,292,150,524,215,413,155,109,67,91,72,382,143,199,137,40,42,27,37,1620,275,247,149,424,161,302,128,82,66,58,59,259,102,199,137,22,36,27,37,1492,285,214,135,372,149,259,116,82,66,58,59,259,102,199,137,22,36,27,37,128,93,33,53,52,63,43,59,0,12,0,12,0,12,0,12,0,12,0,12,128,93,33,53,52,63,43,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,197,139,0,12,87,123,57,53,0,12,0,12,53,50,0,12,0,12,0,12,197,139,0,12,87,123,57,53,0,12,0,12,53,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,73,47,27,30,13,24,0,12,0,12,33,38,0,12,0,12,0,12,0,12,187,121,18,29,0,12,54,77,27,43,0,12,70,85,0,12,18,26,0,12
14000US06073006100,"Census Tract 61, San Diego, CA",1289,191,163,76,404,173,236,81,212,118,42,33,87,49,37,27,101,57,7,13,1254,190,156,75,398,172,227,82,210,116,42,33,87,49,37,27,90,59,7,13,1201,195,156,75,398,172,198,79,210,116,33,29,87,49,37,27,75,54,7,13,53,44,0,12,0,12,29,34,0,12,9,14,0,12,0,12,15,24,0,12,41,39,0,12,0,12,17,28,0,12,9,14,0,12,0,12,15,24,0,12,12,18,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,15,21,7,11,6,9,0,12,2,15,0,12,0,12,0,12,0,12,0,12
14000US06073006200,"Census Tract 62, San Diego, CA",23,13,16,18,0,12,0,12,0,12,7,14,0,12,0,12,0,12,0,12,12,13,5,13,0,12,0,12,0,12,7,14,0,12,0,12,0,12,0,12,12,13,5,13,0,12,0,12,0,12,7,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073006300,"Census Tract 63, San Diego, CA",1498,707,799,489,202,145,304,255,18,30,21,35,50,64,23,35,19,41,62,69,652,495,236,155,80,58,156,243,18,30,21,35,50,64,10,21,19,41,62,69,526,429,184,121,71,52,142,240,18,30,21,35,40,64,10,21,19,41,21,36,126,103,52,69,9,19,14,23,0,12,0,12,10,23,0,12,0,12,41,66,98,88,38,50,9,19,0,12,0,12,0,12,10,23,0,12,0,12,41,66,28,36,14,28,0,12,14,23,0,12,0,12,0,12,0,12,0,12,0,12,13,28,0,12,0,12,0,12,0,12,0,12,0,12,13,28,0,12,0,12,13,28,0,12,0,12,0,12,0,12,0,12,0,12,13,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,671,492,480,453,122,109,69,77,0,12,0,12,0,12,0,12,0,12,0,12,162,236,83,129,0,12,79,112,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073006500,"Census Tract 65, San Diego, CA",1329,208,160,99,337,131,321,143,191,73,65,48,102,61,69,53,50,46,34,30,1032,152,85,55,284,138,228,97,183,74,65,48,96,61,41,44,50,46,0,12,938,158,85,55,230,125,211,97,172,73,53,40,96,61,41,44,50,46,0,12,94,87,0,12,54,67,17,26,11,16,12,23,0,12,0,12,0,12,0,12,94,87,0,12,54,67,17,26,11,16,12,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,179,99,0,12,33,46,78,105,0,12,0,12,6,11,28,31,0,12,34,30,91,107,0,12,0,12,78,105,0,12,0,12,6,11,0,12,0,12,7,11,38,47,0,12,33,46,0,12,0,12,0,12,0,12,0,12,0,12,5,10,50,39,0,12,0,12,0,12,0,12,0,12,0,12,28,31,0,12,22,26,83,88,63,83,20,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,31,12,21,0,12,15,21,8,12,0,12,0,12,0,12,0,12,0,12
14000US06073006600,"Census Tract 66, San Diego, CA",527,67,97,44,115,37,149,52,98,48,8,9,34,22,8,12,9,11,9,11,449,63,84,42,109,36,119,42,83,35,8,9,30,20,8,12,5,9,3,6,422,64,84,42,101,35,100,36,83,35,8,9,30,20,8,12,5,9,3,6,27,28,0,12,8,13,19,25,0,12,0,12,0,12,0,12,0,12,0,12,23,28,0,12,8,13,15,24,0,12,0,12,0,12,0,12,0,12,0,12,4,5,0,12,0,12,4,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,24,0,12,0,12,17,21,0,12,0,12,0,12,0,12,0,12,6,10,55,30,13,15,6,8,13,14,15,19,0,12,4,8,0,12,4,6,0,12
14000US06073006801,"Census Tract 68.01, San Diego, CA",1253,204,156,86,168,78,278,124,180,97,125,68,171,91,16,17,87,74,72,55,1167,181,129,62,166,78,278,124,180,97,125,68,164,89,0,12,87,74,38,37,980,171,107,62,100,59,238,115,173,95,110,62,164,89,0,12,80,74,8,12,187,92,22,36,66,69,40,50,7,13,15,22,0,12,0,12,7,10,30,36,157,94,22,36,66,69,40,50,7,13,15,22,0,12,0,12,7,10,0,12,30,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,36,52,42,0,12,2,9,0,12,0,12,0,12,0,12,16,17,0,12,34,35,42,37,0,12,2,9,0,12,0,12,0,12,0,12,16,17,0,12,24,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,18,34,42,27,41,0,12,0,12,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073006802,"Census Tract 68.02, San Diego, CA",2838,457,359,224,417,222,788,262,624,270,42,34,412,228,56,64,99,83,41,49,2650,436,322,194,403,222,767,253,578,260,42,34,352,170,56,64,89,81,41,49,2238,402,274,193,238,140,670,217,543,262,42,34,352,170,33,47,45,53,41,49,412,207,48,47,165,178,97,103,35,45,0,17,0,17,23,40,44,54,0,17,400,208,48,47,153,175,97,103,35,45,0,17,0,17,23,40,44,54,0,17,12,27,0,17,12,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17,100,83,0,17,14,23,0,17,32,49,0,17,44,66,0,17,10,17,0,17,100,83,0,17,14,23,0,17,32,49,0,17,44,66,0,17,10,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,60,67,37,61,0,17,21,31,2,5,0,17,0,17,0,17,0,17,0,17,28,31,0,17,0,17,0,17,12,20,0,17,16,25,0,17,0,17,0,17
14000US06073006900,"Census Tract 69, San Diego, CA",2685,418,425,218,479,267,492,175,608,185,185,111,224,195,74,49,54,49,144,90,2439,449,349,216,446,270,450,159,569,185,185,111,205,192,74,49,54,49,107,83,2276,486,349,216,399,262,334,127,569,185,185,111,205,192,74,49,54,49,107,83,163,106,0,17,47,67,116,91,0,17,0,17,0,17,0,17,0,17,0,17,135,113,0,17,47,67,88,95,0,17,0,17,0,17,0,17,0,17,0,17,28,46,0,17,0,17,28,46,0,17,0,17,0,17,0,17,0,17,0,17,39,45,0,17,0,17,19,30,20,33,0,17,0,17,0,17,0,17,0,17,39,45,0,17,0,17,19,30,20,33,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,56,63,37,49,0,17,0,17,0,17,0,17,19,30,0,17,0,17,0,17,151,94,39,61,33,36,23,37,19,31,0,17,0,17,0,17,0,17,37,37
14000US06073007002,"Census Tract 70.02, San Diego, CA",1218,156,74,62,194,81,272,106,228,78,107,51,76,43,112,47,60,43,95,54,1158,156,74,62,194,81,272,106,228,78,98,48,72,41,78,41,60,43,82,45,1058,142,74,62,194,81,196,82,208,78,98,48,72,41,74,41,60,43,82,45,100,71,0,12,0,12,76,65,20,21,0,12,0,12,4,8,0,12,0,12,56,51,0,12,0,12,44,48,8,12,0,12,0,12,4,8,0,12,0,12,44,50,0,12,0,12,32,49,12,18,0,12,0,12,0,12,0,12,0,12,27,34,0,12,0,12,0,12,0,12,0,12,0,12,27,34,0,12,0,12,27,34,0,12,0,12,0,12,0,12,0,12,0,12,27,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,27,0,12,0,12,0,12,0,12,9,14,4,8,7,12,0,12,13,19
14000US06073007100,"Census Tract 71, San Diego, CA",1792,416,65,53,206,103,452,227,323,118,152,71,260,129,169,98,112,85,53,51,1679,421,57,47,171,105,413,227,323,118,138,69,260,129,152,88,112,85,53,51,1595,422,57,47,154,104,390,225,295,111,138,69,244,128,152,88,112,85,53,51,84,70,0,12,17,28,23,39,28,43,0,12,16,26,0,12,0,12,0,12,84,70,0,12,17,28,23,39,28,43,0,12,16,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,47,0,12,22,36,0,12,0,12,0,12,0,12,17,30,0,12,0,12,39,47,0,12,22,36,0,12,0,12,0,12,0,12,17,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,62,8,16,0,12,39,53,0,12,14,31,0,12,0,12,0,12,0,12,13,20,0,12,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US06073007200,"Census Tract 72, San Diego, CA",2092,228,356,101,385,96,406,150,237,69,179,73,313,76,124,66,43,45,49,36,1576,215,94,45,245,81,346,141,229,65,157,70,307,76,124,66,34,33,40,29,1429,188,85,43,204,80,270,93,229,65,136,64,307,76,124,66,34,33,40,29,147,80,9,13,41,42,76,69,0,17,21,23,0,17,0,17,0,17,0,17,104,78,0,17,41,42,63,68,0,17,0,17,0,17,0,17,0,17,0,17,43,42,9,13,0,17,13,21,0,17,21,23,0,17,0,17,0,17,0,17,9,14,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,9,14,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,9,14,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,9,14,422,126,262,96,104,59,42,31,8,15,0,17,6,10,0,17,0,17,0,17,85,45,0,17,36,30,18,21,0,17,22,18,0,17,0,17,9,15,0,17
14000US06073007301,"Census Tract 73.01, San Diego, CA",3105,453,311,124,364,170,625,203,701,209,451,190,296,117,58,49,197,138,102,73,2907,453,196,113,364,170,618,203,701,209,432,191,296,117,58,49,183,139,59,54,2870,450,196,113,364,170,618,203,676,207,432,191,296,117,58,49,171,136,59,54,37,53,0,12,0,12,0,12,25,35,0,12,0,12,0,12,12,21,0,12,37,53,0,12,0,12,0,12,25,35,0,12,0,12,0,12,12,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,57,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,43,51,57,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,43,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,94,89,87,87,0,12,7,14,0,12,0,12,0,12,0,12,0,12,0,12,47,45,28,33,0,12,0,12,0,12,19,29,0,12,0,12,0,12,0,12
14000US06073007302,"Census Tract 73.02, San Diego, CA",1043,144,145,82,169,68,179,64,156,63,94,50,204,59,68,39,20,16,8,10,999,141,131,82,147,63,179,64,156,63,94,50,204,59,68,39,17,16,3,6,990,142,126,81,147,63,175,63,156,63,94,50,204,59,68,39,17,16,3,6,9,10,5,8,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,9,10,5,8,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,26,6,8,22,21,0,12,0,12,0,12,0,12,0,12,3,6,5,8
14000US06073007400,"Census Tract 74, San Diego, CA",3715,348,322,146,622,222,1051,246,597,167,343,176,301,123,186,96,109,62,184,114,3395,316,282,139,604,218,983,240,570,170,277,141,258,118,166,88,95,58,160,111,3222,323,256,133,566,209,956,240,556,165,241,122,258,118,155,87,95,58,139,106,173,103,26,40,38,61,27,30,14,26,36,53,0,17,11,18,0,17,21,24,173,103,26,40,38,61,27,30,14,26,36,53,0,17,11,18,0,17,21,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,42,41,0,17,0,17,0,17,15,25,0,17,15,26,0,17,0,17,12,20,30,35,0,17,0,17,0,17,15,25,0,17,15,26,0,17,0,17,0,17,12,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,86,93,0,17,0,17,54,85,0,17,0,17,0,17,20,34,0,17,12,20,192,103,40,63,18,28,14,23,12,18,66,83,28,32,0,17,14,25,0,17
14000US06073007501,"Census Tract 75.01, San Diego, CA",2586,333,130,104,632,284,580,191,439,188,184,128,405,136,95,109,103,80,18,30,2252,367,53,63,615,280,507,184,420,182,81,81,373,137,95,109,90,77,18,30,2196,376,53,63,615,280,507,184,364,155,81,81,373,137,95,109,90,77,18,30,56,69,0,12,0,12,0,12,56,69,0,12,0,12,0,12,0,12,0,12,56,69,0,12,0,12,0,12,56,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,127,99,39,46,0,12,73,78,0,12,15,24,0,12,0,12,0,12,0,12,207,107,38,39,17,27,0,12,19,30,88,97,32,24,0,12,13,22,0,12
14000US06073007502,"Census Tract 75.02, San Diego, CA",2041,291,211,99,228,85,359,123,497,169,172,94,213,101,224,102,71,59,66,67,1664,258,121,64,161,62,359,123,423,142,163,93,188,97,166,97,71,59,12,19,1514,232,83,52,161,62,335,118,423,142,105,66,188,97,136,82,71,59,12,19,150,88,38,46,0,12,24,32,0,12,58,50,0,12,30,46,0,12,0,12,142,85,38,46,0,12,16,27,0,12,58,50,0,12,30,46,0,12,0,12,8,13,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,42,46,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,35,44,42,46,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,35,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,71,51,59,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,264,122,31,32,67,60,0,12,67,56,9,15,25,39,58,57,0,12,7,11
14000US06073007600,"Census Tract 76, San Diego, CA",2614,538,314,226,366,159,461,170,640,276,301,137,170,108,195,136,84,79,83,61,2246,512,201,206,229,115,443,169,624,274,301,137,170,108,166,131,84,79,28,32,2102,491,201,206,229,115,429,172,548,233,301,137,157,106,166,131,57,74,14,22,144,106,0,12,0,12,14,23,76,94,0,12,13,20,0,12,27,30,14,23,75,49,0,12,0,12,14,23,21,32,0,12,13,20,0,12,27,30,0,12,69,91,0,12,0,12,0,12,55,87,0,12,0,12,0,12,0,12,14,23,33,37,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,17,28,33,37,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,17,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,126,94,43,40,45,74,0,12,0,12,0,12,0,12,0,12,0,12,38,43,209,106,70,44,92,85,18,27,16,28,0,12,0,12,13,30,0,12,0,12
